index,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
283,106374572,PALOMAR REHABILITATION INSTITUTE,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,San Diego,14 - San Diego/Imperial,1412,Investor - Corp.,Comparable,,442-277-6100,2181 CITRACADO PKWY,ESCONDIDO,92029,JENNIFER WHITNEY,52,52,52,92,39,0,0,0,0,55,0,0,0,186,0,1217,573,0,0,0,0,750,0,0,0,2540,0,0,0,0,0,0,0,0,0,0,0,0,7113288,3633139,0,0,0,0,4765249,0,0,0,15511676,0,0,0,0,0,0,0,0,0,0,0,21104,4250245,1977944,9418,0,0,0,0,2629275,0,0,0,0,0,0,0,8887986,0,0,0,0,0,2852491,1655195,-9418,0,0,0,2125422,0,0,0,6623690,12,2404262,0,9504,0,0,0,0,3601,2887478,0,0,0,0,0,0,0,0,0,0,0,0,0
284,106370759,PARADISE VALLEY HOSPITAL,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,San Diego,14 - San Diego/Imperial,1420,Church,Comparable,,619-470-4321,2400 EAST FOURTH STREET,NATIONAL CITY,91950,NEERAV JADEJA,291,291,174,307,196,409,252,0,0,238,8,0,16,1426,0,2842,1541,3736,1068,0,0,1345,83,2,44,10661,0,2257,602,522,2678,0,0,1094,68,179,1332,8732,20455915,12178379,18629227,10677892,0,0,11302883,1022148,17644,589788,74873876,4486577,2514235,2026258,8364899,0,0,2976507,93770,579682,937529,21979457,321875,18234988,11464948,17429411,16303596,-2246792,-22601,0,10214445,203731,0,418651,0,0,0,925635,73247887,0,0,0,0,0,6707504,3227666,5472866,2739195,22601,0,4064945,912187,178675,279807,23605446,2668039,29157305,0,0,0,0,0,0,862445,35097557,0,0,0,0,0,0,0,0,0,0,0,0,0
285,106361768,PATTON STATE HOSPITAL,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,San Bernardino,12 - Inland Counties,1209,State,State Hospitals,,909-425-7321,3102 E. HIGHLAND AVENUE,PATTON,92369,WILLIAM SUMMERS,1287,1456,1456,8,0,0,0,0,0,75,0,0,142,225,0,60270,0,0,0,0,0,187,0,0,55417,115874,0,0,0,0,0,0,0,0,0,0,0,0,45036861,0,0,0,0,0,139419,0,0,41410441,86586721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45036861,0,0,0,0,0,139419,0,0,41410441,86586721,0,110324007,0,23727286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,106491001,PETALUMA VALLEY HOSPITAL,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Sonoma,03 - North Bay,403,Non Profit Corp.,Comparable,,707-778-1111,400 NORTH MCDOWELL BOULEVARD,PETALUMA,94954,DARION HARRIS,80,59,30,209,76,45,137,0,0,7,65,9,1,549,0,992,439,234,444,0,0,43,233,49,4,2438,0,1246,792,204,1975,0,0,256,1257,141,121,5992,23659155,9732705,4432238,11142980,0,0,1151361,6154816,975393,89516,57338164,21519764,13950011,2946807,26744737,0,0,3579556,19681681,1666059,1425500,91514115,1715868,39746536,21050138,6804943,33819723,0,0,0,4113313,17665694,0,1640272,0,0,0,979240,127535727,0,0,0,0,0,5423615,2628984,577920,3920508,0,0,709897,8055628,0,0,21316552,45855,24870625,753511,11772,0,0,90479,2004,272739,59840738,0,0,0,0,0,0,0,0,0,0,990843,476907,1462695
287,106190243,PIH HOSPITAL - DOWNEY,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,921,Non Profit Corp.,Comparable,,562-904-5000,11500 BROOKSHIRE AVENUE,DOWNEY,90241,JIM WEST,219,174,160,464,894,127,488,0,0,10,264,10,48,2305,0,2097,3824,439,1794,0,0,53,851,17,55,9130,0,2199,5115,919,9925,0,0,625,6188,63,619,25653,43688219,79532097,9821935,37823276,0,0,1348774,23079766,144775,1666883,197105725,15057494,33974492,6265237,53794369,0,0,2383629,34376728,265371,3712909,149830229,1925374,51965613,100991409,13313676,81696357,0,0,0,2140322,42987671,0,410146,0,0,0,4907647,300338215,0,0,0,0,0,6457248,12357482,2742149,9870287,0,0,1575676,13587827,0,7070,46597739,1417574,49186338,0,0,0,0,0,0,943529,124128794,0,0,0,0,0,0,0,0,0,0,0,0,0
288,106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Imperial,14 - San Diego/Imperial,1424,District,Comparable,,760-351-3333,207 WEST LEGION ROAD,BRAWLEY,92227,DAMON SORENSEN,107,107,50,221,115,69,494,0,0,22,184,0,161,1266,0,1198,683,229,1418,0,0,51,527,0,366,4472,0,7441,2801,1153,19895,0,0,572,10025,26,595,42508,9406394,6177772,1935779,12368116,0,0,443214,4699173,0,2831040,37861488,18724960,7487876,2579514,30952455,0,0,2085443,15674079,75384,790088,78369799,2450741,19840241,9979647,4683110,32264148,-1149039,0,0,1761138,11958570,0,105962,0,0,0,1774868,83669386,0,0,0,0,0,7579950,3477190,912229,10394483,0,0,742491,8213030,0,1242528,32561901,2362435,34334675,3339734,1224576,0,0,0,0,179271,29695126,0,0,0,0,0,0,0,0,0,0,0,0,0
289,106301297,PLACENTIA LINDA HOSPITAL,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Orange,13 - Orange,1011,Investor - Corp.,Comparable,,714-993-2000,1301 NORTH ROSE DRIVE,PLACENTIA,92870,FRED VALTAIRO,114,74,38,215,299,23,175,0,0,6,140,2,8,868,0,753,1209,179,734,0,0,6,466,8,11,3366,0,1821,1782,233,3368,0,0,218,3902,11,456,11791,38890075,55504869,7542443,32117202,0,0,238824,23524275,432452,1222600,159472740,28461576,43328724,4371474,67632569,0,0,4857667,64718231,291754,6825353,220487348,1976502,63104310,93309089,11663256,96689262,0,0,0,4845866,74611881,0,680688,0,0,0,6622975,353503829,0,0,0,0,0,4247341,5524504,250661,3060509,0,0,259653,12135366,43518,934707,26456259,110919,24057436,0,46901,0,0,0,0,264575,31789889,0,0,0,0,0,0,0,0,0,0,1011508,284668,908
290,106320986,PLUMAS DISTRICT HOSPITAL,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Plumas,01 - Northern California,215,District,Comparable,Rural,530-283-2121,1065 BUCKS LAKE ROAD,QUINCY,95971,JODEE READ,16,16,16,65,14,3,4,0,0,13,0,0,0,99,0,259,15,5,61,0,0,32,0,0,0,372,0,3876,196,1770,2695,0,0,3440,0,0,304,12281,1516264,85797,51475,450779,0,0,334986,0,0,0,2439301,5136666,207472,400044,2188311,0,0,3315934,0,0,115730,11364157,-126769,0,0,-3723,495,0,0,0,-65,0,0,1097635,0,0,0,98080,1065653,0,0,0,0,0,6652930,293269,455245,2638596,0,0,2582036,0,0,115729,12737805,1702824,10204947,0,169901,0,0,0,0,36343,3006302,0,0,0,0,0,0,0,0,0,0,0,0,0
291,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,917,Non Profit Corp.,Comparable,,909-865-9500,1798 NORTH GAREY AVENUE,POMONA,91767,RICHARD YOCHUM,412,372,300,702,1135,592,1768,0,0,25,1031,0,0,5253,0,3704,5663,3725,6922,0,0,228,4191,0,0,24433,0,8636,14362,4111,20993,831,0,4192,27072,0,7950,88147,142041615,232579559,127716994,240955497,0,0,8081096,161195278,0,0,912570039,73559453,121302336,26711905,156769731,1082878,0,6896963,151861790,0,3706825,541891881,0,208437760,274363620,140572443,376674252,-2939161,0,0,11780145,297421051,0,0,0,0,0,2289332,1308599442,11855182,0,0,0,11855182,7163308,91373457,16795617,21050976,1082878,0,3197914,15636017,0,1417493,157717660,1733333,179904892,0,-2732577,0,0,0,0,12032931,308795673,0,0,0,0,0,0,0,0,0,0,0,0,0
292,106541123,PORTERVILLE STATE HOSPITAL,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Tulare,09 - Central,613,State,State Hospitals,,559-782-2222,26501 AVENUE 140,PORTERVILLE,93257,GABRIELA MALESZEWSKI,1210,182,182,5,0,11,0,0,0,0,0,0,25,41,0,5874,0,9367,0,0,0,0,0,0,635,15876,0,0,0,0,0,0,0,0,0,0,0,0,12268716,0,19563629,0,0,0,0,0,0,1326348,33158693,0,0,0,0,0,0,0,0,0,0,0,0,12250409,0,19563629,0,0,0,0,0,0,0,0,0,0,0,1311914,33125952,0,0,0,0,0,18307,0,0,0,0,0,0,0,0,14434,32741,0,49133046,0,49094258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,106190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,919,Non Profit Corp.,Comparable,,562-698-0811,12401 WASHINGTON BLVD.,WHITTIER,90602,JIM WEST,523,486,350,925,2131,163,621,0,0,25,857,39,127,4888,0,5959,11834,1329,3008,0,0,415,4201,136,215,27097,0,21000,27699,1637,9478,0,0,5052,53212,152,1184,119414,125253854,249724276,30905257,78446822,0,0,12286639,117254203,884575,6993791,621749417,74401311,207246781,6887141,65159910,0,0,22265561,201049849,415078,11176839,588602470,13841380,181151250,438656398,32789762,131806245,0,0,0,25842169,200014923,0,1299653,0,0,0,16059685,1041461465,0,0,0,0,0,16446430,16282065,4941365,10881728,0,0,8527367,110829200,0,982267,168890422,35206032,200657481,5138944,35073132,0,0,0,0,4130556,315708131,0,0,0,0,0,0,0,0,0,0,0,0,0
294,106361343,PROVDENCE ST. MARY MEDICAL CENTER,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,San Bernardino,12 - Inland Counties,1211,Church,Comparable,Rural,760-242-2311,18300 US HIGHWAY 18,APPLE VALLEY,92307,ALAN H. GARRETT,213,210,210,585,907,172,1126,0,0,62,420,21,19,3312,0,3621,5004,1201,5261,0,0,367,1515,94,82,17145,0,1714,4439,1280,10901,0,0,576,4664,246,132,23952,51472728,73217266,14147968,70675312,0,0,4545325,21892778,1395701,1229556,238576634,18675640,40520405,8840081,80382917,0,0,4633115,39727086,2014613,1076921,195870778,3211713,55929932,93366318,18205268,126245041,0,0,0,6624026,36594803,0,2670797,0,0,0,399469,343247367,140913,0,0,0,140913,14072676,20506182,4310188,24718844,0,0,2926702,24806366,0,0,91340958,730756,94790833,0,9558681,0,0,0,0,1051988,117170015,0,0,0,0,0,0,0,0,0,0,131499,2850240,10293594
295,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,903,Church,Comparable,,818-365-8051,15031 RINALDI STREET,MISSION HILLS,91345,"BERNARD KLEIN, M.D.",377,377,302,914,1042,370,1033,0,0,84,865,30,15,4353,139,6639,5644,2189,5936,0,0,280,3815,113,56,24672,3410,1676,3229,2640,14121,0,0,378,5358,487,354,28243,119163398,123402335,46961320,103883343,0,0,4785160,87322359,2818191,1394158,489730264,24199255,59679106,15825835,75717708,0,0,2900613,72004077,3044276,2208347,255579217,3626969,118248727,160615246,47901374,159247114,-1700010,0,0,4612061,115090945,0,3625808,0,0,0,3794828,615063062,8015859,3435004,0,315656,11766519,24853873,30474392,16394614,23480637,0,0,2253948,44555474,0,0,142012938,1339173,152651758,4709864,2297229,0,0,2103997,0,1284968,209888408,0,0,0,0,0,0,0,0,0,0,7784595,6773475,9584400
296,106190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,933,Non Profit Corp.,Comparable,,310-832-3311,1300 WEST SEVENTH STREET,SAN PEDRO,90732,GARRY OLNEY,356,327,223,477,407,103,505,0,0,35,319,14,0,1860,422,5648,4329,1642,4100,0,0,193,2217,83,0,18212,9042,1024,1170,867,5582,0,0,401,2087,182,146,11459,48746888,44336432,9897391,37205521,0,0,2430202,19445438,328025,0,162389897,10700832,10500545,4211205,27662773,0,0,3122055,18093849,1495109,1204131,76990499,534697,43288659,42272119,5878807,63932943,-662499,0,0,4630924,25060856,0,866913,0,0,0,1626441,187429860,1287116,0,0,0,1287116,16112244,13851241,8843299,802898,0,0,917764,12423217,0,286989,53237652,168963,62928027,1075768,1664654,0,0,0,0,2565423,43643579,0,0,0,0,0,0,0,0,0,0,3252318,2877564,4889688
297,106190470,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,931,Non Profit Corp.,Comparable,,310-540-7676,4101 TORRANCE BOULEVARD,TORRANCE,90503,GARRY OLNEY,442,351,305,961,1174,198,782,0,0,118,1147,0,0,4380,336,6066,8560,1412,3917,0,0,405,4563,0,0,24923,4889,2503,3781,1112,6083,0,0,574,7490,95,207,21845,95578143,119277163,20130765,64703006,0,0,6601333,80303587,0,0,386593997,37698654,43724877,7518000,47132955,0,0,4495412,80607665,1521206,3310264,226009033,2746770,110355200,138275541,21088072,98949231,0,0,0,7889464,111440948,0,246465,0,0,0,1942119,492933810,2880211,0,0,0,2880211,22810806,27601429,6459109,12658914,0,0,3297814,49571082,0,150277,122549431,455444,147291463,3057472,5112067,0,0,92475,0,1838983,93063276,0,0,0,0,0,0,0,0,0,0,6238383,3525411,4328490
298,106301262,PROVIDENCE MISSION HOSPITAL,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Orange,13 - Orange,1017,Non Profit Corp.,Comparable,,949-364-1400,27700 MEDICAL CENTER ROAD,MISSION VIEJO,92691,EILEEN HAUBL,504,404,251,1269,994,126,547,0,0,89,1143,36,9,4213,0,6335,5253,831,2395,0,0,661,4901,108,25,20509,0,4844,3689,1093,5020,0,0,1321,13333,328,334,29962,139257161,112275646,18095712,52248210,0,0,7505781,113129347,3771399,884987,447168243,99642599,80422583,10542879,40390192,0,0,9455243,144739283,3048461,3111314,391352554,5670028,198777618,175690772,25535379,79937484,0,0,0,10058550,161600025,0,2291758,0,0,0,0,659561614,11935837,0,0,6082341,18018178,39035932,28942977,2914858,12597281,0,0,7386860,102873453,1008089,2217911,196977361,4118832,204938637,5416819,3018062,0,0,4609175,31041,5939576,325990706,0,0,0,0,0,0,0,0,0,0,6549471,2973285,3937824
299,106281047,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Napa,03 - North Bay,407,Church,Comparable,,707-252-4411,1000 TRANCAS STREET,NAPA,94558,LARRY COOMES,198,148,82,729,165,93,332,0,0,40,196,3,13,1571,0,3197,806,507,1284,0,0,203,669,9,37,6712,0,2700,1005,2066,2197,0,0,406,2361,40,236,11011,101341184,26699192,12186844,39467506,0,0,6693063,21367976,315231,1301433,209372429,88453036,29088375,8057788,49834276,0,0,5657312,62428766,1211043,13152302,257882898,1547141,163203644,50510490,17551353,82088382,0,0,0,11024176,51859032,0,1873374,0,0,0,12732982,392390574,19108,5591326,0,1090398,6700832,26582094,5274093,2442829,12486044,0,0,1243134,32899237,0,638154,81565585,4453901,85320034,2749368,6591993,0,0,0,0,724158,168631811,0,0,0,0,0,0,0,0,0,0,2860410,1103979,2927931
300,106121051,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Humboldt,01 - Northern California,107,Church,Comparable,Rural,707-445-8121,3300 RENNER DRIVE,FORTUNA,95540,"ROBERTA LUSKIN-HAWK, M.D.",35,25,14,105,15,2,41,0,0,8,13,0,0,184,0,662,95,26,271,0,0,63,69,0,0,1186,0,1760,200,66,1650,0,0,296,1379,104,0,5455,7770313,1214127,292568,4478059,0,0,931878,1576505,0,0,16263450,16420687,2019043,482578,11269512,0,0,1781052,9092767,394975,0,41460614,47697,19487226,2470818,770738,13610932,0,0,0,2250663,5827884,0,416351,0,0,0,0,44882309,0,0,0,0,0,4686455,760816,0,2071242,0,0,485548,4837694,0,0,12841755,200796,13742478,386033,4363789,0,0,0,0,330705,18048706,0,0,0,0,0,0,0,0,0,0,13251,177633,1157109
301,106491064,PROVIDENCE SANTA ROSA MEMORIAL HOSPITAL,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Sonoma,03 - North Bay,401,Church,Comparable,,707-525-5300,1165 MONTGOMERY DRIVE,SANTA ROSA,95405,CHARLES KASSIS,329,298,209,1143,398,97,574,0,0,115,380,0,0,2707,0,6833,3204,680,3728,0,0,906,1768,0,0,17119,0,6025,2751,885,5990,0,0,1297,4188,272,459,21867,187697717,83969472,14721930,89358958,0,0,26970732,51512740,0,0,454231549,162540046,59187798,8687865,84169966,0,0,15897817,90711398,3909150,6604451,431708491,5078892,299023642,124904300,21664319,149226415,0,0,0,32523957,85673938,0,4698210,0,0,0,1112772,723906445,182957,0,0,3802944,3985901,51125069,18398048,1603608,22934366,0,0,9565127,60289046,0,2104232,166019496,1365356,176218672,4324140,4497943,0,0,5240128,0,2782062,266390117,0,0,0,0,0,0,0,0,0,0,6713496,2850648,7396011
302,106190756,PROVIDENCE ST. JOHN'S HEALTH CENTER,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,927,Church,Comparable,,310-829-5511,2121 SANTA MONICA BLVD.,SANTA MONICA,90404,MICHAEL RICKS,266,234,148,1292,429,65,196,0,0,53,858,22,7,2922,0,5278,2187,312,900,0,0,129,3149,124,41,12120,0,5850,2050,530,1795,0,0,347,7033,91,297,17993,108263843,41484776,4601267,14671726,0,0,2889423,53181073,1586952,523198,227202258,63575119,19874215,3652269,8554924,0,0,1642406,75612239,706289,2297504,175914965,1944219,137048615,52913780,4629176,20264655,0,0,0,2834638,78723552,0,1135186,0,0,0,2077489,301571310,3382360,0,0,0,3382360,34678298,11931436,3611258,2821464,0,0,1795635,50090182,0,0,104928273,955908,140985220,2736569,1428952,0,0,0,0,1107557,284770549,0,0,0,0,0,0,0,0,0,0,4412655,969633,1099995
303,106301340,PROVIDENCE ST. JOSEPH HOSPITAL,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Orange,13 - Orange,1015,Church,Comparable,,714-771-8000,1100 WEST STEWART DRIVE,ORANGE,92868,JEREMY ZOCH,463,379,276,940,1230,256,1234,0,0,101,1349,4,0,5114,0,4918,6479,1083,4619,0,0,535,4947,16,0,22597,0,3909,4302,3087,10676,0,0,979,11728,308,210,35199,90906055,113713339,15163168,62953401,0,0,9350097,76161422,425906,0,368673388,71390798,95630772,16501884,69515616,0,0,4900152,115742193,2570941,1746238,377998594,2780636,124768128,191736149,23824474,107702580,0,0,0,8503768,115880546,0,3124413,0,0,0,0,578320694,31581997,0,0,20048152,51630149,37285410,49178653,7162516,24479923,0,0,5958263,95916672,0,0,219981437,2089562,235048987,5146677,11544604,0,0,23067748,0,3534009,336989085,0,0,0,0,0,0,0,0,0,0,7320066,4671462,8373672
304,106121080,PROVIDENCE ST. JOSEPH HOSPITAL - EUREKA,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Humboldt,01 - Northern California,105,Non Profit Corp.,Comparable,,707-445-8121,2700 DOLBEER STREET,EUREKA,95501,"ROBERTA LUSKIN-HAWK, M.D.",153,138,116,721,80,40,395,0,0,61,237,6,0,1540,0,4799,677,390,2085,0,0,347,1139,14,0,9451,0,3529,454,301,4668,0,0,1035,2676,183,47,12893,97400877,11821001,8059038,42128821,0,0,7573282,25246430,377690,0,192607139,96394984,9854864,2696799,56894429,0,0,12902446,54220737,1049250,1370476,235383985,1736411,162742362,18676610,9065257,82270067,0,0,0,16676369,47874081,0,1393313,0,0,0,0,340434470,0,0,0,444919,444919,31025504,2997210,1568990,15973001,0,0,3855765,32047606,533497,0,88001573,483306,97687195,0,632742,0,0,0,0,1725445,174388052,0,0,0,0,0,0,0,0,0,0,3401679,1008402,5140056
305,106190758,PROVIDENCE ST. JOSEPH MEDICAL CENTER,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,907,Church,Comparable,,818-843-5111,501 S BUENA VISTA STREET,BURBANK,91505-4809,KARL KEELER,392,382,231,1421,663,265,838,0,0,90,832,34,17,4160,0,7600,3153,1160,3239,0,0,331,3270,85,44,18882,0,3710,3162,1204,7118,0,0,830,7346,337,352,24059,171351971,78776853,23978235,76078849,0,0,7394382,75948456,2611082,1352472,437492300,64340521,35039388,8375078,45501726,0,0,5110305,87563516,2738395,2865228,251534157,2828309,197691603,97960584,27146730,109639557,0,0,0,10211295,116857113,0,2051457,0,0,0,5835182,570221830,948332,0,0,0,948332,37581660,16808288,5030451,11481354,0,0,2277192,46574014,0,0,119752959,859198,129907263,2683785,2731514,0,0,39368,0,2453749,229056124,0,0,0,0,0,0,0,0,0,0,6480780,3553404,5078676
306,106301342,PROVIDENCE ST. JUDE MEDICAL CENTER,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Orange,13 - Orange,1011,Church,Comparable,,714-871-3280,101 EAST VALENCIA MESA DRIVE,FULLERTON,92835,BRIAN HELLELAND,320,320,257,1027,1227,125,542,0,0,51,1081,14,9,4076,0,5685,6996,883,2930,0,0,350,4066,50,30,20990,0,4292,5045,1182,5702,0,0,536,12977,187,306,30227,97534645,117643510,14350168,51020548,0,0,2682439,75184840,874157,537134,359827441,84767038,136979072,10444929,49914196,0,0,5150889,163588103,2283727,3728076,456856030,4217461,147804399,237843091,20511058,86305088,0,0,0,6864345,150313141,0,2638211,0,0,0,1180421,657677215,40759899,0,0,14868606,55628505,34256429,57527983,3891119,14381217,0,0,1299147,103278866,0,0,214634761,2175956,218789671,0,17566352,0,0,0,0,2369626,531475725,0,0,0,0,0,0,0,0,0,0,5829426,2795595,3450312
307,106190517,PROVIDENCE TARZANA MEDICAL CENTER,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,905,Investor - Corp.,Comparable,,818-881-0800,18321 CLARK STREET,TARZANA,91356,NICHOLAS LYMBEROPOULOS,249,249,145,924,459,157,541,0,0,19,951,12,9,3072,0,4190,1979,687,1828,0,0,112,3004,20,16,11836,0,3475,1508,857,5456,0,0,272,4978,171,53,16770,91539713,46312783,12491007,31552441,0,0,1894204,56203469,554330,425768,240973715,37104758,18440769,3966182,30589516,0,0,1564615,45957380,837317,257745,138718282,1405244,107119628,55112590,11997146,53839163,0,0,0,2499645,65901502,0,974165,0,0,0,293918,299143001,1308853,0,0,0,1308853,21337422,10926334,4363074,8062490,0,0,959199,36209330,0,0,81857849,299708,98734002,3910709,1821613,0,0,8,16,16380143,656817133,0,0,0,0,0,0,0,0,0,0,4266759,2357688,3372468
308,106370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Comparable,Teaching,858-576-1700,3020 CHILDREN'S WAY,SAN DIEGO,92123,"PATRICIO A. FRIAS, M. D.",511,436,347,16,0,1428,1233,190,0,368,1738,73,0,5046,4,174,0,9795,3251,865,0,1702,9556,358,0,25701,2704,139,0,17749,48011,23,0,5327,26371,711,0,98331,5377851,0,241968266,67879532,6345495,0,33472992,208754945,4304481,0,568103562,419814,0,65937258,109480209,3026,0,22829933,137385451,1028714,0,337084405,1124227,4984809,0,122847025,163392785,-2850000,4569230,0,39429330,232019025,0,5333195,0,0,0,0,570849626,0,5153841,0,11669190,16823031,812856,0,187908500,19120798,1779291,0,16873595,124666332,0,0,351161372,25756341,272052530,0,33812153,0,0,0,0,19711048,547904832,0,0,0,0,0,0,0,0,0,0,0,0,0
309,106361308,REDLANDS COMMUNITY HOSPITAL,20231,2023-01-01 0:00:00,2023-03-31 0:00:00,Open,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Comparable,,909-335-5501,350 TERRACINA BOULEVARD,REDLANDS,92373,JAMES R. HOLMES,229,197,142,349,900,84,432,0,0,11,705,8,22,2511,0,1981,5347,730,1844,0,0,41,2584,25,74,12626,0,6516,12097,1224,11915,0,0,189,10350,188,2722,45201,46821341,119548710,14828093,40007367,0,0,945335,52172001,509022,1489198,276321067,37849937,96953385,6788305,56768326,0,0,1979755,97629265,751570,10904411,309624954,1438269,76009754,198078516,19646400,91809996,0,0,0,2589327,127372910,0,1222774,0,0,0,10221684,528389630,16722033,0,0,18235440,34957473,8661524,35145612,1969998,4965697,0,0,335763,40663796,37818,733656,92513864,1761516,96391519,4926756,1733120,0,0,0,0,3351234,148218356,0,0,0,0,0,0,0,0,0,0,0,0,0
